RMU_NO,ZENON_GSS-FID,ZENON_signal_name,ZENON_DOT_NO,ADMS_GSS-FID,ADMS_signal_name,ADMS_DOT_NO
36352,JED-NTH-JUAS-23,36352_Y1-RMU22655_AMP_B,13016,JED-NTH ABH AH321,36352 Y1 i_b_value(A),13016
36352,JED-NTH-JUAS-23,36352_Y1-RMU22655_AMP_C,13017,JED-NTH ABH AH321,36352 Y1 i_c_value(A),13017
36352,JED-NTH-JUAS-23,36352_Y1-RMU22655_AMP_N,13018,JED-NTH ABH AH321,36352 Y1 i_n_value(A),13018
36352,JED-NTH-JUAS-23,36352_TR1-RMU36352_AMP_A,13019,JED-NTH ABH AH321,36352 Q1 i_a_value(A),13019
36352,JED-NTH-JUAS-23,36352_TR1-RMU36352_AMP_B,13020,JED-NTH ABH AH321,36352 Q1 i_b_value(A),13020
36352,JED-NTH-JUAS-23,36352_TR1-RMU36352_AMP_C,13021,JED-NTH ABH AH321,36352 Q1 i_c_value(A),13021
36352,JED-NTH-JUAS-23,36352_TR1-RMU36352_AMP_N,13022,JED-NTH ABH AH321,36352 Q1 i_n_value(A),13022
36352,JED-NTH-JUAS-23,36352_Y2-RMU28058_AMP_A,13023,JED-NTH ABH AH321,36352 Q2 i_a_value(A),13023
36352,JED-NTH-JUAS-23,36352_Y2-RMU28058_AMP_B,13024,JED-NTH ABH AH321,36352 Q2 i_b_value(A),13024
36352,JED-NTH-JUAS-23,36352_Y2-RMU28058_AMP_C,13025,JED-NTH ABH AH321,36352 Q2 i_c_value(A),13025
36352,JED-NTH-JUAS-23,36352_Y2-RMU28058_AMP_N,13026,JED-NTH ABH AH321,36352 Q2 i_n_value(A),13026
36352,,,,JED-NTH ABH AH321,36352 Y2 i_a_value(A),13027
36352,,,,JED-NTH ABH AH321,36352 Y2 i_b_value(A),13028
36352,,,,JED-NTH ABH AH321,36352 Y2 i_c_value(A),13029
36352,,,,JED-NTH ABH AH321,36352 Y2 i_n_value(A),13030
36352,,,,JED-NTH ABH AH321,36352 Y1 S(kVA),13057
36352,,,,JED-NTH ABH AH321,36352 Y1 P(kW),13058
36352,,,,JED-NTH ABH AH321,36352 Y1 Q(kVar),13059
36352,JED-NTH-JUAS-23,36352_TR1-RMU36352_VOLT_A,13060,JED-NTH ABH AH321,36352 Q1 S(kVA),13060
36352,JED-NTH-JUAS-23,36352_TR1-RMU36352_VOLT_B,13061,JED-NTH ABH AH321,36352 Q1 P(kW),13061
36352,JED-NTH-JUAS-23,36352_TR1-RMU36352_VOLT_C,13062,JED-NTH ABH AH321,36352 Q1 Q(kVar),13062
36352,JED-NTH-JUAS-23,36352_TR1-RMU36352_VOLT_N,13063,JED-NTH ABH AH321,36352 Q2 u_ab_value(kV),13063
36352,JED-NTH-JUAS-23,36352_TR1-RMU36352_KVA,13064,JED-NTH ABH AH321,36352 Q2 u_bc_value(kV),13064
36352,JED-NTH-JUAS-23,36352_Y1-RMU22655_KVA,13064,,,
36352,JED-NTH-JUAS-23,36352_TR1-RMU36352_KW,13065,JED-NTH ABH AH321,36352 Q2 u_ca_value(kV),13065
36352,JED-NTH-JUAS-23,36352_Y1-RMU22655_KW,13065,,,
36352,JED-NTH-JUAS-23,36352_TR1-RMU36352_KVAR,13066,JED-NTH ABH AH321,36352 Q2 u_n_value(kV),13066
36352,JED-NTH-JUAS-23,36352_Y1-RMU22655_KVAR,13066,,,
36352,JED-NTH-JUAS-23,36352_TR1-RMU36352_PF,13067,JED-NTH ABH AH321,36352 Q2 S(kVA),13067
36352,,,,JED-NTH ABH AH321,36352 Q2 P(kW),13068
36352,,,,JED-NTH ABH AH321,36352 Q2 Q(kVar),13069
36352,,,,JED-NTH ABH AH321,36352 Q2 Power factor,13070
36352,,,,JED-NTH ABH AH321,36352 Y2 S(kVA),13071
36352,,,,JED-NTH ABH AH321,36352 Y2 P(kW),13072
36352,,,,JED-NTH ABH AH321,36352 Y2 Q(kVar),13073
36361,JED-NTH-ABH-07,36361_Y1-26370_CMD,1,JED-NTH ABH AH307,36361 Y1 CMD,1
36361,JED-NTH-ABH-07,36361_TR1_CMD,5,JED-NTH ABH AH307,36361 Q1 CMD,5
36361,JED-NTH-ABH-07,36361_Y2-38247_CMD,9,JED-NTH ABH AH307,36361 Y2 CMD,9
36361,JED-NTH-ABH-07,36361_Y1-26370_ST_LOCK,1000,JED-NTH ABH AH307,36361 Y1/Lock/Unlock indication value,1000
36361,JED-NTH-ABH-07,36361_Y1-26370_ST_GND,1001,JED-NTH ABH AH307,36361 KY1 state,1001
36361,JED-NTH-ABH-07,36361_TR1_ST_LOCK,1002,JED-NTH ABH AH307,36361 Q1/Lock/Unlock indication value,1002
36361,JED-NTH-ABH-07,36361_TR1_ST_GND,1003,JED-NTH ABH AH307,36361 KQ1 state,1003
36361,JED-NTH-ABH-07,36361_Y2-38247_ST_LOCK,1004,JED-NTH ABH AH307,36361 Y2/Lock/Unlock indication value,1004
36361,JED-NTH-ABH-07,36361_Y2-38247_ST_GND,1005,JED-NTH ABH AH307,36361 KY2 state,1005
36361,JED-NTH-ABH-07,36361_BATT_LOW,1008,JED-NTH ABH AH307,36361 Battery low value,1008
36361,JED-NTH-ABH-07,36361_GAS_LOW,1009,JED-NTH ABH AH307,36361 Gas low value,1009
36361,JED-NTH-ABH-07,36361_AC_FAIL,1010,JED-NTH ABH AH307,36361 AC power fail value,1010
36361,JED-NTH-ABH-07,36361_DOOR_OPENED,1011,JED-NTH ABH AH307,36361 Door open value,1011
36361,JED-NTH-ABH-07,36361_DC_ST,1012,JED-NTH ABH AH307,36361 DC power fail value,1012
36361,JED-NTH-ABH-07,36361_MOTOR_CRT_FAIL,1013,JED-NTH ABH AH307,36361 Motor circuit fail value,1013
36361,JED-NTH-ABH-07,36361_RTU_FAIL,1277,JED-NTH ABH AH307,36361 RTU Self diagnostic value,1277
36361,JED-NTH-ABH-07,36361_EFI,1278,JED-NTH ABH AH307,36361 EFI (Fault indication) value,1278
36361,JED-NTH-ABH-07,36361_PROT_HEALTH,1279,JED-NTH ABH AH307,36361 Protection Health value,1279
36361,JED-NTH-ABH-07,36361_PROT_TRIP_EFI,1280,JED-NTH ABH AH307,36361 Protection Trip (Earth fault) value,1280
36361,JED-NTH-ABH-07,36361_PROT_TRIP_PH_FLT,1281,JED-NTH ABH AH307,36361 Protection Trip (Phase fault) value,1281
36361,JED-NTH-ABH-07,36361_Y1-26370_ST,11000,JED-NTH ABH AH307,36361 Y1 state,11000
36361,JED-NTH-ABH-07,36361_TR1_ST,11001,JED-NTH ABH AH307,36361 Q1 state,11001
36361,JED-NTH-ABH-07,36361_Y2-38247_ST,11002,JED-NTH ABH AH307,36361 Y2 state,11002
36361,JED-NTH-ABH-07,36361_LR,11004,JED-NTH ABH AH307,36361 Remote/Local value,11004
36361,JED-NTH-ABH-07,36361_Y1-26370_AMP_A,13015,JED-NTH ABH AH307,36361 Y1 i_a_value(A),13015
36361,JED-NTH-ABH-07,36361_Y1-26370_AMP_B,13016,JED-NTH ABH AH307,36361 Y1 i_b_value(A),13016
36361,JED-NTH-ABH-07,36361_Y1-26370_AMP_C,13017,JED-NTH ABH AH307,36361 Y1 i_c_value(A),13017
36361,JED-NTH-ABH-07,36361_Y1-26370_AMP_N,13018,JED-NTH ABH AH307,36361 Y1 i_n_value(A),13018
36361,JED-NTH-ABH-07,36361_TR1_AMP_A,13019,JED-NTH ABH AH307,36361 Q1 i_a_value(A),13019
36361,JED-NTH-ABH-07,36361_TR1_AMP_B,13020,JED-NTH ABH AH307,36361 Q1 i_b_value(A),13020
36361,JED-NTH-ABH-07,36361_TR1_AMP_C,13021,JED-NTH ABH AH307,36361 Q1 i_c_value(A),13021
36361,JED-NTH-ABH-07,36361_TR1_AMP_N,13022,JED-NTH ABH AH307,36361 Q1 i_n_value(A),13022
36361,JED-NTH-ABH-07,36361_Y2-38247_AMP_A,13023,JED-NTH ABH AH307,36361 Y2 i_a_value(A),13023
36361,JED-NTH-ABH-07,36361_Y2-38247_AMP_B,13024,JED-NTH ABH AH307,36361 Y2 i_b_value(A),13024
36361,JED-NTH-ABH-07,36361_Y2-38247_AMP_C,13025,JED-NTH ABH AH307,36361 Y2 i_c_value(A),13025
36361,JED-NTH-ABH-07,36361_Y2-38247_AMP_N,13026,JED-NTH ABH AH307,36361 Y2 i_n_value(A),13026
36361,JED-NTH-ABH-07,36361_Y1-26370_KVA,13057,JED-NTH ABH AH307,36361 Y1 S(kVA),13057
36361,JED-NTH-ABH-07,36361_Y1-26370_KVAR,13057,,,
36361,JED-NTH-ABH-07,36361_Y1-26370_KW,13058,JED-NTH ABH AH307,36361 Y1 P(kW),13058
36361,,,,JED-NTH ABH AH307,36361 Y1 Q(kVar),13059
36361,JED-NTH-ABH-07,36361_TR1_VOLT_A,13060,JED-NTH ABH AH307,36361 Q1 u_ab_value(kV),13060
36361,JED-NTH-ABH-07,36361_TR1_VOLT_B,13061,JED-NTH ABH AH307,36361 Q1 u_bc_value(kV),13061
36361,JED-NTH-ABH-07,36361_TR1_VOLT_C,13062,JED-NTH ABH AH307,36361 Q1 u_ca_value(kV),13062
36361,JED-NTH-ABH-07,36361_TR1_VN,13063,JED-NTH ABH AH307,36361 Q1 u_n_value(kV),13063
36361,JED-NTH-ABH-07,36361_TR1_VOLT_N,13063,,,
36361,,,,JED-NTH ABH AH307,36361 Q1 S(kVA),13064
36361,JED-NTH-ABH-07,36361_TR1_KW,13065,JED-NTH ABH AH307,36361 Q1 P(kW),13065
36361,JED-NTH-ABH-07,36361_TR1_KVA,13066,JED-NTH ABH AH307,36361 Q1 Q(kVar),13066
36361,JED-NTH-ABH-07,36361_TR1_KVAR,13066,,,
36361,JED-NTH-ABH-07,36361_TR1_PF,13067,JED-NTH ABH AH307,36361 Q1 Power factor,13067
36361,JED-NTH-ABH-07,36361_Y2-38247_KVA,13068,JED-NTH ABH AH307,36361 Y2 S(kVA),13068
36361,JED-NTH-ABH-07,36361_Y2-38247_KVAR,13068,,,
36361,JED-NTH-ABH-07,36361_Y2-38247_KW,13069,JED-NTH ABH AH307,36361 Y2 P(kW),13069
36361,,,,JED-NTH ABH AH307,36361 Y2 Q(kVar),13070
36643,JED-NTH-HHR2-45,36643_Y1-RMU36645_CMD,1,JED-NTH ABH AH320,36643 Y1 CMD,1
36643,JED-NTH-HHR2-45,36643_TR1-RMU36643_CMD,5,JED-NTH ABH AH320,36643 Q1 CMD,5
36643,JED-NTH-HHR2-45,36643_Y2-RMU34716_CMD,9,JED-NTH ABH AH320,36643 Y2 CMD,9
36643,JED-NTH-HHR2-45,36643_Y1-RMU36645_ST_LOCK,1000,JED-NTH ABH AH320,36643 Y1/Lock/Unlock indication value,1000
36643,JED-NTH-HHR2-45,36643_Y1-RMU36645_ST_GND,1001,JED-NTH ABH AH320,36643 KY1 state,1001
36643,JED-NTH-HHR2-45,36643_TR1-RMU36643_ST_LOCK,1002,JED-NTH ABH AH320,36643 Q1/Lock/Unlock indication value,1002
36643,JED-NTH-HHR2-45,36643_TR1-RMU36643_ST_GND,1003,JED-NTH ABH AH320,36643 KQ1 state,1003
36643,JED-NTH-HHR2-45,36643_Y2-RMU34716_ST_LOCK,1004,JED-NTH ABH AH320,36643 Y2/Lock/Unlock indication value,1004
36643,JED-NTH-HHR2-45,36643_Y2-RMU34716_ST_GND,1005,JED-NTH ABH AH320,36643 KY2 state,1005
36643,JED-NTH-HHR2-45,36643_BATT_LOW,1008,JED-NTH ABH AH320,36643 Battery low value,1008
36643,JED-NTH-HHR2-45,36643_GAS_LOW,1009,JED-NTH ABH AH320,36643 Gas low value,1009
36643,JED-NTH-HHR2-45,36643_AC_FAIL,1010,JED-NTH ABH AH320,36643 AC power fail value,1010
36643,JED-NTH-HHR2-45,36643_DOOR_OPENED,1011,JED-NTH ABH AH320,36643 Door open value,1011
36643,JED-NTH-HHR2-45,36643_DC_ST,1012,JED-NTH ABH AH320,36643 DC power fail value,1012
36643,JED-NTH-HHR2-45,36643_MOTOR_CRT_FAIL,1013,JED-NTH ABH AH320,36643 Motor circuit fail value,1013
36643,JED-NTH-HHR2-45,36643_RTU_FAIL,1277,JED-NTH ABH AH320,36643 RTU Self diagnostic value,1277
36643,JED-NTH-HHR2-45,36643_EFI,1278,JED-NTH ABH AH320,36643 EFI (Fault indication) value,1278
36643,JED-NTH-HHR2-45,36643_PROT_HEALTH,1279,JED-NTH ABH AH320,36643 Protection Health value,1279
36643,JED-NTH-HHR2-45,36643_PROT_TRIP_EFI,1280,JED-NTH ABH AH320,36643 Protection Trip (Earth fault) value,1280
36643,JED-NTH-HHR2-45,36643_PROT_TRIP_PH_FLT,1281,JED-NTH ABH AH320,36643 Protection Trip (Phase fault) value,1281
36643,JED-NTH-HHR2-45,36643_Y1-RMU36645_ST,11000,JED-NTH ABH AH320,36643 Y1 state,11000
36643,JED-NTH-HHR2-45,36643_TR1-RMU36643_ST,11001,JED-NTH ABH AH320,36643 Q1 state,11001
36643,JED-NTH-HHR2-45,36643_Y2-RMU34716_ST,11002,JED-NTH ABH AH320,36643 Y2 state,11002
36643,JED-NTH-HHR2-45,36643_LR,11004,JED-NTH ABH AH320,36643 Remote/Local value,11004
36643,JED-NTH-HHR2-45,36643_Y1-RMU36645_AMP_A,13015,JED-NTH ABH AH320,36643 Y1 i_a_value(A),13015
36643,JED-NTH-HHR2-45,36643_Y1-RMU36645_AMP_B,13016,JED-NTH ABH AH320,36643 Y1 i_b_value(A),13016
36643,JED-NTH-HHR2-45,36643_Y1-RMU36645_AMP_C,13017,JED-NTH ABH AH320,36643 Y1 i_c_value(A),13017
36643,JED-NTH-HHR2-45,36643_Y1-RMU36645_AMP_N,13018,JED-NTH ABH AH320,36643 Y1 i_n_value(A),13018
36643,JED-NTH-HHR2-45,36643_TR1-RMU36643_AMP_A,13019,JED-NTH ABH AH320,36643 Q1 i_a_value(A),13019
36643,JED-NTH-HHR2-45,36643_TR1-RMU36643_AMP_B,13020,JED-NTH ABH AH320,36643 Q1 i_b_value(A),13020
36643,JED-NTH-HHR2-45,36643_TR1-RMU36643_AMP_C,13021,JED-NTH ABH AH320,36643 Q1 i_c_value(A),13021
36643,JED-NTH-HHR2-45,36643_TR1-RMU36643_AMP_N,13022,JED-NTH ABH AH320,36643 Q1 i_n_value(A),13022
36643,JED-NTH-HHR2-45,36643_Y2-RMU34716_AMP_A,13023,JED-NTH ABH AH320,36643 Y2 i_a_value(A),13023
36643,JED-NTH-HHR2-45,36643_Y2-RMU34716_AMP_B,13024,JED-NTH ABH AH320,36643 Y2 i_b_value(A),13024
36643,JED-NTH-HHR2-45,36643_Y2-RMU34716_AMP_C,13025,JED-NTH ABH AH320,36643 Y2 i_c_value(A),13025
36643,JED-NTH-HHR2-45,36643_Y2-RMU34716_AMP_N,13026,JED-NTH ABH AH320,36643 Y2 i_n_value(A),13026
36643,,,,JED-NTH ABH AH320,36643 Y1 S(kVA),13057
36643,,,,JED-NTH ABH AH320,36643 Y1 P(kW),13058
36643,,,,JED-NTH ABH AH320,36643 Y1 Q(kVar),13059
36643,JED-NTH-HHR2-45,36643_TR1-RMU36643_VOLT_A,13060,JED-NTH ABH AH320,36643 Q1 u_ab_value(kV),13060
36643,JED-NTH-HHR2-45,36643_TR1-RMU36643_VOLT_B,13061,JED-NTH ABH AH320,36643 Q1 u_bc_value(kV),13061
36643,JED-NTH-HHR2-45,36643_TR1-RMU36643_VOLT_C,13062,JED-NTH ABH AH320,36643 Q1 u_ca_value(kV),13062
36643,JED-NTH-HHR2-45,36643_TR1-RMU36643_VOLT_N,13063,JED-NTH ABH AH320,36643 Q1 u_n_value(kV),13063
36643,JED-NTH-HHR2-45,36643_TR1-RMU36643_KVA,13064,JED-NTH ABH AH320,36643 Q1 S(kVA),13064
36643,JED-NTH-HHR2-45,36643_Y2-RMU34716_KVA,13064,,,
36643,JED-NTH-HHR2-45,36643_TR1-RMU36643_KW,13065,JED-NTH ABH AH320,36643 Q1 P(kW),13065
36643,JED-NTH-HHR2-45,36643_Y2-RMU34716_KW,13065,,,
36643,JED-NTH-HHR2-45,36643_TR1-RMU36643_KVAR,13066,JED-NTH ABH AH320,36643 Q1 Q(kVar),13066
36643,JED-NTH-HHR2-45,36643_Y2-RMU34716_KVAR,13066,,,
36643,JED-NTH-HHR2-45,36643_TR1-RMU36643_PF,13067,JED-NTH ABH AH320,36643 Q1 Power factor,13067
36643,,,,JED-NTH ABH AH320,36643 Y2 S(kVA),13068
36643,,,,JED-NTH ABH AH320,36643 Y2 P(kW),13069
36643,,,,JED-NTH ABH AH320,36643 Y2 Q(kVar),13070
37036,JED-NTH-FRDS-48,37036_Y1-RMU39531_CMD,1,JED-NTH ABH AH307,37036 Y1 CMD,1
37036,JED-NTH-FRDS-48,37036_TR1-RMU37036_CMD,5,JED-NTH ABH AH307,37036 Q1 CMD,5
37036,JED-NTH-FRDS-48,37036_Y2-RMU26766_CMD,9,JED-NTH ABH AH307,37036 Y2 CMD,9
37036,JED-NTH-FRDS-48,37036_Y1-RMU39531_ST_LOCK,1000,JED-NTH ABH AH307,37036 Y1/Lock/Unlock indication value,1000
37036,JED-NTH-FRDS-48,37036_Y1-RMU39531_ST_GND,1001,JED-NTH ABH AH307,37036 KY1 state,1001
37036,JED-NTH-FRDS-48,37036_TR1-RMU37036_ST_LOCK,1002,JED-NTH ABH AH307,37036 Q1/Lock/Unlock indication value,1002
37036,JED-NTH-FRDS-48,37036_TR1-RMU37036_ST_GND,1003,JED-NTH ABH AH307,37036 KQ1 state,1003
37036,JED-NTH-FRDS-48,37036_Y2-RMU26766_ST_LOCK,1004,JED-NTH ABH AH307,37036 Y2/Lock/Unlock indication value,1004
37036,JED-NTH-FRDS-48,37036_Y2-RMU26766_ST_GND,1005,JED-NTH ABH AH307,37036 KY2 state,1005
37036,JED-NTH-FRDS-48,37036_BATT_LOW,1008,JED-NTH ABH AH307,37036 Battery low value,1008
37036,JED-NTH-FRDS-48,37036_GAS_LOW,1009,JED-NTH ABH AH307,37036 Gas low value,1009
37036,JED-NTH-FRDS-48,37036_AC_FAIL,1010,JED-NTH ABH AH307,37036 AC power fail value,1010
37036,JED-NTH-FRDS-48,37036_DOOR_OPENED,1011,JED-NTH ABH AH307,37036 Door open value,1011
37036,JED-NTH-FRDS-48,37036_DC_ST,1012,JED-NTH ABH AH307,37036 DC power fail value,1012
37036,JED-NTH-FRDS-48,37036_MOTOR_CRT_FAIL,1013,JED-NTH ABH AH307,37036 Motor circuit fail value,1013
37036,JED-NTH-FRDS-48,37036_RTU_FAIL,1277,JED-NTH ABH AH307,37036 RTU Self diagnostic value,1277
37036,JED-NTH-FRDS-48,37036_EFI,1278,JED-NTH ABH AH307,37036 EFI (Fault indication) value,1278
37036,JED-NTH-FRDS-48,37036_PROT_HEALTH,1279,JED-NTH ABH AH307,37036 Protection Health value,1279
37036,JED-NTH-FRDS-48,37036_PROT_TRIP_EFI,1280,JED-NTH ABH AH307,37036 Protection Trip (Earth fault) value,1280
37036,JED-NTH-FRDS-48,37036_PROT_TRIP_PH_FLT,1281,JED-NTH ABH AH307,37036 Protection Trip (Phase fault) value,1281
37036,JED-NTH-FRDS-48,37036_Y1-RMU39531_ST,11000,JED-NTH ABH AH307,37036 Y1 state,11000
37036,JED-NTH-FRDS-48,37036_TR1-RMU37036_ST,11001,JED-NTH ABH AH307,37036 Q1 state,11001
37036,JED-NTH-FRDS-48,37036_Y2-RMU26766_ST,11002,JED-NTH ABH AH307,37036 Y2 state,11002
37036,JED-NTH-FRDS-48,37036_LR,11004,JED-NTH ABH AH307,37036 Remote/Local value,11004
37036,JED-NTH-FRDS-48,37036_Y1-RMU39531_AMP_A,13015,JED-NTH ABH AH307,37036 Y1 i_a_value(A),13015
37036,JED-NTH-FRDS-48,37036_Y1-RMU39531_AMP_B,13016,JED-NTH ABH AH307,37036 Y1 i_b_value(A),13016
37036,JED-NTH-FRDS-48,37036_Y1-RMU39531_AMP_C,13017,JED-NTH ABH AH307,37036 Y1 i_c_value(A),13017
37036,JED-NTH-FRDS-48,37036_Y1-RMU39531_AMP_N,13018,JED-NTH ABH AH307,37036 Y1 i_n_value(A),13018
37036,JED-NTH-FRDS-48,37036_TR1-RMU37036_AMP_A,13019,JED-NTH ABH AH307,37036 Q1 i_a_value(A),13019
37036,JED-NTH-FRDS-48,37036_TR1-RMU37036_AMP_B,13020,JED-NTH ABH AH307,37036 Q1 i_b_value(A),13020
37036,JED-NTH-FRDS-48,37036_TR1-RMU37036_AMP_C,13021,JED-NTH ABH AH307,37036 Q1 i_c_value(A),13021
37036,JED-NTH-FRDS-48,37036_TR1-RMU37036_AMP_N,13022,JED-NTH ABH AH307,37036 Q1 i_n_value(A),13022
37036,JED-NTH-FRDS-48,37036_Y2-RMU26766_AMP_A,13023,JED-NTH ABH AH307,37036 Y2 i_a_value(A),13023
37036,JED-NTH-FRDS-48,37036_Y2-RMU26766_AMP_B,13024,JED-NTH ABH AH307,37036 Y2 i_b_value(A),13024
37036,JED-NTH-FRDS-48,37036_Y2-RMU26766_AMP_C,13025,JED-NTH ABH AH307,37036 Y2 i_c_value(A),13025
37036,JED-NTH-FRDS-48,37036_Y2-RMU26766_AMP_N,13026,JED-NTH ABH AH307,37036 Y2 i_n_value(A),13026
37036,,,,JED-NTH ABH AH307,37036 Y1 S(kVA),13057
37036,,,,JED-NTH ABH AH307,37036 Y1 P(kW),13058
37036,,,,JED-NTH ABH AH307,37036 Y1 Q(kVar),13059
37036,JED-NTH-FRDS-48,37036_TR1-RMU37036_VOLT_A,13060,JED-NTH ABH AH307,37036 Q1 u_ab_value(kV),13060
37036,JED-NTH-FRDS-48,37036_TR1-RMU37036_VOLT_B,13061,JED-NTH ABH AH307,37036 Q1 u_bc_value(kV),13061
37036,JED-NTH-FRDS-48,37036_TR1-RMU37036_VOLT_C,13062,JED-NTH ABH AH307,37036 Q1 u_ca_value(kV),13062
37036,JED-NTH-FRDS-48,37036_TR1-RMU37036_VOLT_N,13063,JED-NTH ABH AH307,37036 Q1 u_n_value(kV),13063
37036,JED-NTH-FRDS-48,37036_TR1-RMU37036_KVA,13064,JED-NTH ABH AH307,37036 Q1 S(kVA),13064
37036,JED-NTH-FRDS-48,37036_Y2-RMU26766_KVA,13064,,,
37036,JED-NTH-FRDS-48,37036_TR1-RMU37036_KW,13065,JED-NTH ABH AH307,37036 Q1 P(kW),13065
37036,JED-NTH-FRDS-48,37036_Y2-RMU26766_KW,13065,,,
37036,JED-NTH-FRDS-48,37036_TR1-RMU37036_KVAR,13066,JED-NTH ABH AH307,37036 Q1 Q(kVar),13066
37036,JED-NTH-FRDS-48,37036_Y2-RMU26766_KVAR,13066,,,
37036,JED-NTH-FRDS-48,37036_TR1-RMU37036_PF,13067,JED-NTH ABH AH307,37036 Q1 Power factor,13067
37036,,,,JED-NTH ABH AH307,37036 Y2 S(kVA),13068
37036,,,,JED-NTH ABH AH307,37036 Y2 P(kW),13069
37036,,,,JED-NTH ABH AH307,37036 Y2 Q(kVar),13070
38112,JED-NTH-JUAS-23,38112_Y1-RMU33165_CMD,1,JED-NTH ABH AH321,38112 Y1 CMD,1
38112,JED-NTH-JUAS-23,38112_TR1-RMU38112_CMD,5,JED-NTH ABH AH321,38112 Q1 CMD,5
38112,JED-NTH-JUAS-23,38112_Y2-RMU39891_CMD,9,JED-NTH ABH AH321,38112 Y2 CMD,9
38112,JED-NTH-JUAS-23,38112_Y1-RMU33165_ST_LOCK,1000,JED-NTH ABH AH321,38112 Y1/Lock/Unlock indication value,1000
38112,JED-NTH-JUAS-23,38112_Y1-RMU33165_ST_GND,1001,JED-NTH ABH AH321,38112 KY1 state,1001
38112,JED-NTH-JUAS-23,38112_TR1-RMU38112_ST_LOCK,1002,JED-NTH ABH AH321,38112 Q1/Lock/Unlock indication value,1002
38112,JED-NTH-JUAS-23,38112_TR1-RMU38112_ST_GND,1003,JED-NTH ABH AH321,38112 KQ1 state,1003
38112,JED-NTH-JUAS-23,38112_Y2-RMU39891_ST_LOCK,1004,JED-NTH ABH AH321,38112 Y2/Lock/Unlock indication value,1004
38112,JED-NTH-JUAS-23,38112_Y2-RMU39891_ST_GND,1005,JED-NTH ABH AH321,38112 KY2 state,1005
38112,JED-NTH-JUAS-23,38112_BATT_LOW,1008,JED-NTH ABH AH321,38112 Battery low value,1008
38112,JED-NTH-JUAS-23,38112_GAS_LOW,1009,JED-NTH ABH AH321,38112 Gas low value,1009
38112,JED-NTH-JUAS-23,38112_AC_FAIL,1010,JED-NTH ABH AH321,38112 AC power fail value,1010
38112,JED-NTH-JUAS-23,38112_DOOR_OPENED,1011,JED-NTH ABH AH321,38112 Door open value,1011
38112,JED-NTH-JUAS-23,38112_DC_ST,1012,JED-NTH ABH AH321,38112 DC power fail value,1012
38112,JED-NTH-JUAS-23,38112_MOTOR_CRT_FAIL,1013,JED-NTH ABH AH321,38112 Motor circuit fail value,1013
38112,JED-NTH-JUAS-23,38112_RTU_FAIL,1277,JED-NTH ABH AH321,38112 RTU Self diagnostic value,1277
38112,JED-NTH-JUAS-23,38112_EFI,1278,JED-NTH ABH AH321,38112 EFI (Fault indication) value,1278
38112,JED-NTH-JUAS-23,38112_PROT_HEALTH,1279,JED-NTH ABH AH321,38112 Protection Health value,1279
38112,JED-NTH-JUAS-23,38112_PROT_TRIP_EFI,1280,JED-NTH ABH AH321,38112 Protection Trip (Earth fault) value,1280
38112,JED-NTH-JUAS-23,38112_PROT_TRIP_PH_FLT,1281,JED-NTH ABH AH321,38112 Protection Trip (Phase fault) value,1281
38112,JED-NTH-JUAS-23,38112_Y1-RMU33165_ST,11000,JED-NTH ABH AH321,38112 Y1 state,11000
38112,JED-NTH-JUAS-23,38112_TR1-RMU38112_ST,11001,JED-NTH ABH AH321,38112 Q1 state,11001
38112,JED-NTH-JUAS-23,38112_Y2-RMU39891_ST,11002,JED-NTH ABH AH321,38112 Y2 state,11002
38112,JED-NTH-JUAS-23,38112_LR,11004,JED-NTH ABH AH321,38112 Remote/Local value,11004
38112,JED-NTH-JUAS-23,38112_Y1-RMU33165_AMP_A,13015,JED-NTH ABH AH321,38112 Y1 i_a_value(A),13015
38112,JED-NTH-JUAS-23,38112_Y1-RMU33165_AMP_B,13016,JED-NTH ABH AH321,38112 Y1 i_b_value(A),13016
38112,JED-NTH-JUAS-23,38112_Y1-RMU33165_AMP_C,13017,JED-NTH ABH AH321,38112 Y1 i_c_value(A),13017
38112,JED-NTH-JUAS-23,38112_Y1-RMU33165_AMP_N,13018,JED-NTH ABH AH321,38112 Y1 i_n_value(A),13018
38112,JED-NTH-JUAS-23,38112_TR1-RMU38112_AMP_A,13019,JED-NTH ABH AH321,38112 Q1 i_a_value(A),13019
38112,JED-NTH-JUAS-23,38112_TR1-RMU38112_AMP_B,13020,JED-NTH ABH AH321,38112 Q1 i_b_value(A),13020
38112,JED-NTH-JUAS-23,38112_TR1-RMU38112_AMP_C,13021,JED-NTH ABH AH321,38112 Q1 i_c_value(A),13021
38112,JED-NTH-JUAS-23,38112_TR1-RMU38112_AMP_N,13022,JED-NTH ABH AH321,38112 Q1 i_n_value(A),13022
38112,JED-NTH-JUAS-23,38112_Y2-RMU39891_AMP_A,13023,JED-NTH ABH AH321,38112 Y2 i_a_value(A),13023
38112,JED-NTH-JUAS-23,38112_Y2-RMU39891_AMP_B,13024,JED-NTH ABH AH321,38112 Y2 i_b_value(A),13024
38112,JED-NTH-JUAS-23,38112_Y2-RMU39891_AMP_C,13025,JED-NTH ABH AH321,38112 Y2 i_c_value(A),13025
38112,JED-NTH-JUAS-23,38112_Y2-RMU39891_AMP_N,13026,JED-NTH ABH AH321,38112 Y2 i_n_value(A),13026
38112,,,,JED-NTH ABH AH321,38112 Y1 S(kVA),13057
